"(15, 36)","[[14.62582596750796, 38.387161195314675], [2.3815083115397817, 25.201800184840916], [34.44353880664817, 42.15547222440344], [7.416017293244109, 15.670588099679295], [27.275416800678197, 2.948870915377783], [10.926602777250688, 40.05940993112599], [11.880421781801676, 30.774656325163956], [20.652161543588644, 37.012281482370184], [37.134133106537085, 9.472130794208233], [40.52618118936974, 40.671407624124434], [4.726261149331323, 38.0271157401211], [30.29972150757328, 36.92068330049412], [35.00597904008953, 35.77348567316055], [39.741233626667736, 20.264293473298896], [10.46681863565987, 7.8425154795686955], [14.62582596750796, 38.387161195314675]]"
"(15, 19)","[[29.643186340429693, 31.15379849138076], [23.514508578527842, 40.00664998229161], [36.34270594145661, 7.5359565511636255], [44.21234335812049, 37.410693343388004], [1.1189806865426366, 42.543894729341794], [16.31088783839375, 8.723370891754351], [37.318127637710326, 45.800769451934976], [35.5650548829075, 17.512209544732464], [23.75047502217503, 23.222075623432698], [11.947299712108322, 32.698577179072856], [26.467028049376886, 27.357417273336225], [36.919293670602286, 0.7125671176050674], [24.875026122843515, 11.328628533389312], [0.29167159288663314, 39.75026189810154], [4.5471950243245685, 35.89389935965354], [29.643186340429693, 31.15379849138076]]"
"(15, 5)","[[4.043983172973947, 28.325939615686412], [15.8733719719706, 37.89078290701228], [29.04241082443682, 29.909249151827954], [45.973581779356124, 33.98359610740512], [41.66629061841973, 26.236570782373196], [35.52035774671153, 44.141351849958774], [47.66592047036076, 42.81557065400076], [30.57395583641616, 45.74682255479457], [47.00357477461331, 18.30804671932264], [21.94455762684853, 40.823544686115085], [33.01623330901711, 40.38465414980523], [9.73222579742537, 21.62047207829641], [40.90010595752587, 39.225941586096056], [11.735946778301914, 4.7286510052246715], [23.44236679014962, 26.646521776166193], [4.043983172973947, 28.325939615686412]]"
"(15, 47)","[[41.88988156423441, 39.00463822623174], [2.7042777663513817, 37.57639566264759], [22.393632625305955, 45.09022768738617], [19.61302311820376, 26.182236570257373], [18.7411461336391, 35.74230406638664], [42.994557778847295, 28.040505451916403], [16.67034243941111, 41.40504858565571], [7.958511829963055, 43.41643964849558], [30.633870232817944, 8.771059006076992], [5.324846808105188, 4.501677243388757], [13.154452922728538, 12.799532389250402], [11.702648559513795, 0.7630860435748732], [43.493536348174516, 39.57055864024285], [24.69536426804579, 33.17451927944096], [21.22013780784438, 2.710304532057739], [41.88988156423441, 39.00463822623174]]"
"(15, 26)","[[21.551364079584047, 13.262335138587499], [30.86811340089736, 17.894278281822416], [36.00069498752936, 21.20450494081108], [4.042121434275259, 37.390740200202075], [46.0960548136634, 9.191562282479177], [27.393135657574707, 14.825950635054442], [37.36820808519112, 21.344937274527464], [3.93340395366929, 11.173763870623283], [41.94278059718055, 32.32677785453512], [21.851584870980094, 21.776601245693445], [11.59521610174809, 34.60923357072435], [44.98747343544623, 29.706401956015483], [45.436478147197725, 15.602557141662615], [32.458406954880495, 15.70117196275666], [19.493491397920838, 40.91899611099464], [21.551364079584047, 13.262335138587499]]"
"(15, 12)","[[23.066190962461064, 27.36111298520754], [22.70893539929077, 20.023720872277007], [37.30291643946495, 4.703877080332031], [29.433357074712145, 6.047899633957693], [41.84899359014174, 21.85132926678631], [49.42769394461109, 0.15270872249801837], [18.60213762207033, 16.781550949392066], [47.38276874033006, 48.88028975716748], [0.14848575719481616, 1.1964927493301913], [43.317773173328625, 38.16590114737522], [11.549990442165804, 7.8631182528285155], [32.696885973488236, 45.0488085489187], [38.63373584280856, 27.93454478343832], [34.230602009224995, 26.11286835574892], [23.321070822707608, 27.455175639009035], [23.066190962461064, 27.36111298520754]]"
"(15, 23)","[[44.09686900206662, 28.297493658940343], [23.7999282324032, 35.053862932197354], [46.590668416531805, 4.766656182642931], [12.93628208621333, 44.50461139956525], [48.492802733288194, 15.195099661975636], [8.606061475432325, 0.6590115170976019], [44.86826708272142, 27.49064666628725], [1.0598334563513279, 49.64602470356714], [31.010512853901144, 15.013710759533216], [3.6737392954435344, 6.473612842488963], [44.876786901058594, 25.655425483162013], [11.451811398239386, 37.85569378343557], [32.347455862932094, 24.47994006910397], [0.3859430787135243, 7.847045417551701], [23.81510180360657, 9.998419008258708], [44.09686900206662, 28.297493658940343]]"
"(15, 35)","[[0.6996212694268145, 10.95883590108282], [3.5558124723070628, 28.570805128556508], [49.63544770730945, 26.431329517687324], [25.22875515649121, 32.676054026396024], [20.72588263732989, 28.449585123901226], [32.16124342323849, 10.615321910486308], [0.636939793704755, 46.656315625663254], [8.87495306310393, 49.493161476001156], [30.546234167480215, 42.29285116467678], [7.329102563494527, 11.337727875316684], [19.443740081521838, 45.60472352651413], [46.70678227551887, 32.026538033801074], [22.91817480318888, 23.819719544992633], [45.17158469116884, 9.29140578904526], [34.50608804609479, 22.8925690080504], [0.6996212694268145, 10.95883590108282]]"
"(15, 30)","[[47.44670019681202, 32.43959726303878], [20.813702084363435, 38.614471270528156], [1.9492766017207286, 11.724850659029794], [9.993771297642567, 1.6528977290564628], [31.05141082215759, 24.697046598497774], [8.747574609749698, 40.95374394487805], [2.510230686182963, 11.049038371458659], [14.473404101345233, 22.88496800850273], [4.50815298985931, 7.913275651982382], [48.023419149582715, 45.235984616911736], [33.63979468605309, 12.693586793892669], [46.17262099564681, 36.36081196144652], [19.114837818978316, 3.611494974058621], [14.87952637008449, 3.8136270172648032], [44.78324976979912, 31.287050959614575], [47.44670019681202, 32.43959726303878]]"
"(15, 0)","[[1.451132477909578, 49.85297996885974], [6.537859272560165, 26.64982427141397], [13.01633544076748, 45.37708562557304], [41.434475166786875, 9.476661896007204], [1.5391241384277388, 3.243901390201037], [1.332456627051093, 17.947107709827094], [6.726266324693975, 11.422591478804428], [45.748769486283535, 41.93803582100292], [46.973057655291115, 4.950040700573433], [33.35031599490183, 15.28494327468286], [3.2369320237629005, 29.304917143743562], [19.322407045620217, 38.5117928462792], [1.706144369847884, 19.41261090938951], [22.76028182310946, 47.622822128047986], [44.56109625335707, 49.86866062258701], [1.451132477909578, 49.85297996885974]]"
"(15, 42)","[[23.31603128756383, 15.527585879712952], [38.30353155814489, 24.44758566754288], [26.077001757147883, 22.415741526550075], [46.56232294180327, 2.129411053821001], [31.471211450805402, 24.86185999922347], [43.48129841857426, 29.50930130660332], [16.286172193673497, 39.64011686968652], [18.259581370800515, 16.307731695632366], [9.133534667871318, 10.442839205412307], [27.17265519772652, 0.9778137596871628], [32.86685455136047, 35.87752178671708], [48.8084740280158, 13.054259301970255], [24.847190793024648, 47.384984375710545], [37.67698471502927, 35.47897985993374], [44.611784231394, 32.153508285246566], [23.31603128756383, 15.527585879712952]]"
"(15, 11)","[[43.50387996081339, 33.86289163917122], [35.31040352767514, 30.158589535590195], [28.270015072558223, 4.953034910726995], [9.878775999660244, 47.44300716366228], [43.237116974612995, 47.43119258734165], [1.8396865856481759, 36.90013693615791], [10.021483402918607, 20.471455476806423], [9.377526906456318, 29.52773692949649], [5.467613755047479, 4.857862073683139], [33.79566228874941, 26.057116357683817], [15.405817960681444, 15.474955348574515], [14.255984780173542, 42.891334694210876], [35.358405420152884, 27.48054021282318], [3.6350415804212832, 22.70971360407129], [8.24433050277396, 10.583975681589047], [43.50387996081339, 33.86289163917122]]"
"(15, 39)","[[13.48094042613911, 2.746092510627518], [29.321306535577847, 46.03312545112118], [36.020425973264274, 49.47033233437464], [24.09711272338111, 42.910093897498555], [23.921818870320195, 40.23801058289151], [34.08629830269348, 13.102616020437146], [34.353562257635964, 37.02635688204515], [43.882534204253815, 27.21350895893976], [26.74625553209707, 43.53231646652831], [20.436797087288067, 1.6286759434060993], [3.637376803107095, 43.64616423085606], [16.59338600823597, 20.61162248179389], [4.083653583461144, 26.487855277162975], [49.56419131933957, 23.37957907537294], [14.091565479660694, 45.91180995251224], [13.48094042613911, 2.746092510627518]]"
"(15, 18)","[[15.998821713321748, 5.710443710209923], [25.598727546206508, 31.876517871192746], [19.3957145511578, 24.083481341381813], [1.3611679701476642, 49.7513620509616], [2.209463736805528, 38.88991069195541], [39.43231522046901, 37.56527882594828], [37.43404770109561, 20.56630897672524], [2.5843538267807773, 38.98760287595089], [36.82386753885875, 0.3841702392442248], [49.304128683994335, 28.94493704554728], [30.5131501318867, 17.306657448422236], [17.69998539245273, 49.47229959614278], [5.117718257705012, 12.943835911257812], [48.84744704871101, 11.740280883466014], [32.243952235982206, 2.238907924025446], [15.998821713321748, 5.710443710209923]]"
"(15, 4)","[[39.19942336067521, 5.1372898403209355], [18.99801534548135, 39.443837709283486], [42.89422404013868, 37.981350417305734], [30.491718912311182, 41.28773345825668], [25.78128295125409, 10.43547471656206], [14.371535658842221, 32.541190807607705], [21.39832751031314, 0.48023285017416706], [29.212936284957525, 17.656058685897197], [26.340182215168856, 15.283584585560083], [13.878200070088004, 26.124796468113175], [21.857240394689377, 35.706353845307774], [8.084090234293361, 13.80302334498285], [10.457301668760778, 20.003363590457223], [18.555868148467606, 46.931676816371734], [33.57021823806407, 8.559006595562336], [39.19942336067521, 5.1372898403209355]]"
"(15, 46)","[[25.08866396077394, 40.34290024687435], [7.300994174699616, 14.312634903918658], [18.186271820069187, 13.30221771460397], [35.99516765865089, 2.155140483056167], [17.7320927639674, 47.95486635607262], [23.491205034552337, 15.031797821837529], [5.082191721492579, 40.77529248913587], [33.474536053679685, 48.05265671830992], [0.2064303627976216, 29.510983671149273], [2.8784896947738003, 10.24091357553666], [18.060709848933076, 8.123257324541843], [46.77292781930801, 29.74177870439333], [33.09916727174663, 16.160239213007515], [41.9918987653359, 6.073107666293792], [23.52402221478223, 42.459041825956746], [25.08866396077394, 40.34290024687435]]"
"(15, 15)","[[12.645429945159353, 13.658703426489055], [27.47534718263383, 9.286033943241845], [32.4393265667833, 18.68125218118537], [26.210827674942898, 5.575125345222753], [34.708039436970765, 28.35767689168256], [24.53960846507144, 12.088411779547831], [29.271412243501636, 37.406523517750415], [30.24309272730431, 41.109586062296586], [6.826564377189836, 18.952650348155387], [44.71666752767992, 25.407712715030055], [24.586636287431464, 1.9637443096323315], [47.29245183129138, 19.556390008179342], [45.2164602660049, 38.08078492357282], [0.23031091760172262, 13.019880523217841], [3.954172249649357, 41.410537625978726], [12.645429945159353, 13.658703426489055]]"
"(15, 49)","[[1.6915376194704013, 3.9636815589478678], [13.486720414060121, 28.972343180156784], [40.692528357875396, 46.603344634821575], [41.42419942968417, 4.321386806299088], [44.59418224509187, 43.062787646583374], [48.42807044023917, 47.70771108038075], [21.505230288201666, 15.21824127650055], [31.871368847922028, 26.888386401408447], [36.54233005062335, 23.928009583778902], [30.94342024190439, 27.699130764886686], [41.823076372081026, 27.495842685208434], [1.7060070247446601, 24.95877865146141], [32.064167111060286, 1.8769777980060798], [3.4799725175669485, 45.63473419878231], [48.092892978478254, 2.2052134607178364], [1.6915376194704013, 3.9636815589478678]]"
"(15, 22)","[[12.31290302561553, 48.28272934071317], [43.31368939782272, 45.2196804494709], [15.18527584225563, 4.817115100163044], [4.773743245222284, 12.722579995656218], [36.041207658820255, 45.2821794680908], [7.4010306097947565, 36.302680502965], [22.93339303254061, 6.682475238324864], [7.096533202277805, 43.10922638848433], [5.762654808587881, 47.633073959989055], [26.153646075292414, 34.212186432450174], [41.81050297466679, 47.918854222383324], [6.330729094325255, 38.556656331449965], [4.612150018946515, 48.144871180959505], [32.13066017265818, 9.792773017369344], [32.27039117988477, 3.9465822127452146], [12.31290302561553, 48.28272934071317]]"
"(15, 34)","[[24.892980816194825, 46.31629078364578], [16.89732784384847, 38.48524323432538], [9.923112873540962, 49.60282045041825], [29.362917340879147, 27.45094638867031], [13.104764746606696, 43.68090896900117], [48.86310689442689, 8.027200642444882], [16.129527504122702, 23.535721413688336], [18.26893909383686, 31.42105202763347], [46.8000585911987, 36.77005512171696], [39.89077157952494, 19.16790800542144], [10.618564453656603, 38.85889896274449], [20.178126023126087, 0.3163384673323888], [28.15022133856665, 11.886821002833065], [25.714300759798025, 13.73001194965714], [11.864370345611347, 3.32466217254197], [24.892980816194825, 46.31629078364578]]"
"(15, 25)","[[17.592064811150404, 40.280662411372894], [33.39897256377635, 37.57353867352113], [32.5949578572102, 17.249605630489857], [46.0398399756356, 45.55737488759805], [12.180725227966931, 24.57408940572231], [5.608945760971363, 16.04788070087857], [27.945381089809096, 37.552519469799215], [7.105725592906897, 24.96285842672622], [17.348946347259314, 33.94715894913155], [40.4135701901066, 45.139250175349844], [39.73841123131842, 19.98390980582811], [11.880261202541886, 20.537565947033514], [18.39960551481694, 48.95533441258222], [2.5205280480245227, 14.266665452894273], [37.48200763479179, 24.824245528564177], [17.592064811150404, 40.280662411372894]]"
"(15, 3)","[[39.56721387492949, 22.93497430917361], [49.331947226838174, 45.707968050294824], [2.082682552794962, 11.063684673773539], [36.0368378843005, 2.5631077107441724], [10.065072928333885, 31.14070698005679], [17.470735905433443, 9.53650540484094], [18.48280432429028, 46.54721150313698], [15.5362290624523, 46.03872595861277], [7.755708715255088, 7.270893214476409], [44.73259870408725, 15.899313660164072], [15.532935519039427, 14.057952685482134], [47.71601797737964, 37.86218765989737], [19.38867019990567, 19.029203762456532], [48.63314944833905, 19.31921597405729], [31.68476214669499, 31.06714045428002], [39.56721387492949, 22.93497430917361]]"
"(15, 10)","[[29.42788088427636, 3.588480456661103], [40.723968329641, 26.611799205528648], [28.199510870144213, 45.76846070087829], [2.1489570969973726, 31.94294355438369], [23.041780385724913, 13.49760702110811], [35.214872341065444, 22.328249284188733], [22.0828935483945, 48.12743104531825], [23.782514601055738, 21.058455936226615], [13.439333265844006, 16.88719997282076], [32.456873112050815, 48.40641303510797], [3.2261996152323, 22.875038323550346], [2.743276827350105, 34.38322042673484], [47.81464686277575, 14.060099689833644], [46.70417882639154, 28.24532391072006], [35.20592893258191, 38.902565747831616], [29.42788088427636, 3.588480456661103]]"
"(15, 38)","[[3.6892696569647443, 33.97592824110356], [6.247231429362765, 35.97586732640779], [45.904804532292545, 43.247414289704345], [24.099430909298025, 22.26112811693282], [16.420208686829817, 29.460980634138927], [11.220874591957786, 33.34338987260024], [7.9798840433818015, 12.339482129059231], [46.18750409718858, 46.137322962834844], [12.207738134546087, 45.30442134263385], [33.97696093623902, 24.06785112558466], [24.446956874284197, 27.1419316930086], [40.396358220750614, 20.164163735534817], [34.9950552497803, 47.45245491436363], [24.723394783134122, 25.536285964966044], [3.4109964950122085, 19.820187077310088], [3.6892696569647443, 33.97592824110356]]"
"(15, 29)","[[14.29644083210358, 20.52763657051157], [1.7449434987266088, 44.29603056599176], [4.207875739111827, 15.045972397022938], [17.31311119549478, 45.75802329784014], [18.287546144573806, 36.079453818723685], [40.19260983261801, 25.721596787107252], [46.6418176970778, 2.228091009980954], [21.0419709874552, 30.23080850736654], [42.14428156586817, 11.165854872988584], [26.900148397607904, 38.369077035725226], [24.506540135109557, 20.095670618203805], [7.4070903968013635, 17.136714058084806], [8.864313602821362, 0.2796653407527272], [16.92793711875768, 49.429948672280574], [17.543663379233454, 28.906573434856174], [14.29644083210358, 20.52763657051157]]"
"(15, 7)","[[24.749861852153565, 20.412201955917187], [12.913287557999597, 49.961665900742034], [16.26382181452286, 23.42030839328368], [43.24586270274743, 29.793807188895116], [28.26358359852023, 49.95301841907479], [22.600773217384074, 1.1246029504775268], [40.8130121685736, 21.384471352415957], [13.507011974116262, 11.515906806544269], [16.471601130692086, 32.077488098065025], [35.17590668701286, 42.74506302452987], [44.72665385682632, 37.85716577511488], [2.0617318900015, 26.11887522452239], [0.508208886208461, 36.0730469610042], [12.351802035092934, 34.406913067627684], [25.425062047385733, 49.634439420010274], [24.749861852153565, 20.412201955917187]]"
"(15, 41)","[[18.9111206798341, 34.32939002701895], [48.452766652330155, 33.03514566737176], [32.592518688513344, 18.64085911753795], [10.248814178712301, 37.266224001101364], [1.7559190228814803, 12.045994423773537], [11.560854001712423, 41.345899716170095], [1.9861560828886515, 16.55418732304067], [48.46812144127098, 30.908016647315247], [37.7554023797294, 7.4553013066413705], [45.33906393506992, 1.1692264245863615], [33.4450875363276, 6.102490088997003], [42.8785873740256, 47.44423602799348], [45.112573799950596, 41.110904224832495], [23.009515286976885, 10.571472954282314], [0.8254717546576307, 49.13485123478269], [18.9111206798341, 34.32939002701895]]"
"(15, 14)","[[5.2242389521237556, 39.40546994930749], [13.884543453298159, 6.696917498080785], [9.326042035301729, 48.67096005293644], [30.507737250348, 4.472960712561047], [43.22858686610414, 17.68349442559012], [33.17831636257931, 9.106885431907996], [27.689236606582103, 9.35113644758867], [38.4070468567003, 35.235379360494065], [28.207472073941897, 25.520793275224772], [46.889464900605745, 7.571014524284819], [6.00914987265802, 3.1663534225217225], [27.905474127178948, 6.631558425414702], [27.10074944217366, 44.04306203035895], [34.30117797602573, 26.4346692034104], [20.542808900671794, 21.117703302654338], [5.2242389521237556, 39.40546994930749]]"
"(15, 48)","[[14.422427770351131, 37.992783135279666], [16.632067347244366, 31.81842396190232], [26.546940930409672, 20.64941580354727], [11.859706952942956, 31.918582517065296], [43.78812646716431, 33.29057980316165], [7.398052638867114, 44.45356779638265], [42.1202649438641, 8.88994524437608], [37.35493776896448, 22.52000552701218], [35.313517207552025, 17.24051492224471], [39.27217185545727, 40.37759273382178], [19.5525840595567, 18.469193682180595], [38.386156512132004, 48.09331947452107], [24.47634566400842, 47.643317672109475], [3.1930188405823734, 15.739974857725253], [13.5681781254061, 1.7069828661406716], [14.422427770351131, 37.992783135279666]]"
"(15, 17)","[[46.61112675653358, 18.58040778869104], [24.47534193644931, 4.826601020718069], [36.00417133703085, 26.1490245558115], [48.51456426886738, 49.44686479159322], [14.514108815452886, 18.15150578093771], [49.68983485765324, 12.998110792214245], [9.349368172928092, 0.9821977521785041], [22.909171984015746, 27.24579626286261], [34.00033666821069, 43.09619090307322], [46.422427526983135, 49.55238911784665], [48.354044514050095, 16.833208606997246], [35.981613990774605, 30.656378707604446], [9.434362126933909, 23.398540937208796], [23.790372416432604, 15.26056789216872], [18.645048182436458, 39.79401627178667], [46.61112675653358, 18.58040778869104]]"
"(15, 45)","[[32.13514217389515, 21.42596064540144], [32.66784330909028, 19.739964449639057], [39.76438794797711, 6.750420564021637], [28.395193971762424, 48.633340543775745], [8.055278576648933, 40.46622605676805], [31.255145268232326, 16.238703292535156], [28.015884349629445, 9.927671174271469], [39.04417199526018, 31.93161117965676], [23.5202696322168, 40.6961133558197], [5.681731780653731, 38.00403786286422], [8.685592465546183, 7.778711539487437], [19.874714723788777, 18.390399109479887], [35.45974072747696, 20.78618928932275], [41.92708617646893, 44.915248112510845], [6.563471510642794, 18.961443160990537], [32.13514217389515, 21.42596064540144]]"
"(15, 24)","[[32.38149385060572, 0.9484195121444161], [47.141733027914455, 20.734205122306054], [39.79073951440627, 40.912463519935], [13.47058714008722, 2.0395054360108187], [21.169329896040512, 43.94968203790437], [5.690439910495865, 20.06095230361467], [4.959289090812463, 47.094531702501776], [7.965498254474546, 24.32704014893916], [13.77300068329627, 16.11999687846143], [47.86046164139989, 26.939518421463], [44.74446009585679, 39.3133773527627], [34.45779476159909, 17.825262674682733], [9.563162622389616, 23.84793760211234], [36.75447179064509, 25.720552889990067], [43.75075126280885, 41.62852876355115], [32.38149385060572, 0.9484195121444161]]"
"(15, 2)","[[20.78132898240052, 30.083471647064453], [34.187180023998124, 36.51118894322117], [34.22038597887702, 14.228221854807527], [25.920110578691947, 7.921725957783099], [1.21753902969306, 23.065367297034307], [4.0843778864336935, 19.76453445646613], [27.995901946543828, 43.689982877765196], [29.440430082786722, 18.11958416935075], [8.860937754862801, 40.78783978976661], [9.79428090430523, 28.393701411128568], [24.462702953866067, 1.1605108481410276], [48.388560915529226, 9.199810205759507], [36.73651287869825, 9.844030338393267], [8.410899127046228, 41.79713380971869], [14.478169964200987, 45.44257610217521], [20.78132898240052, 30.083471647064453]]"
"(15, 21)","[[11.885042640387528, 16.66099003232725], [21.208973037641048, 14.996066276377086], [44.56324718982793, 43.61658852904245], [43.34874850072497, 9.204860665098336], [33.179857015548926, 28.017030133416434], [2.878053475374492, 15.588275765769177], [10.936478212339045, 24.96367786941589], [0.7879367472557353, 40.78002074895069], [24.063096801876615, 23.891502826128974], [5.121001194837172, 27.75460981508633], [36.01623198650057, 4.188168850010376], [18.074467477662896, 47.614549873116175], [43.44958169013996, 42.10471261383175], [36.89038654190567, 42.314561846107864], [23.885756803372477, 3.0715397212249087], [11.885042640387528, 16.66099003232725]]"
"(15, 33)","[[25.148469740368224, 1.1265182784009675], [36.620374364246835, 32.45872273110126], [17.41623428126582, 23.912981905019382], [15.735595458709046, 35.3267893857932], [0.2556445954018216, 16.928681619683207], [33.57434835608018, 14.866204151402695], [27.745910278631175, 42.25131685111922], [48.77028055083863, 6.917959366913401], [47.57138465710513, 11.707534251804558], [24.727372441029555, 40.80143076523065], [26.133121720365775, 44.42715831615353], [10.01826068285796, 14.109563982230416], [0.04264417527853892, 3.9723082499483087], [16.190989614404817, 32.741818660997666], [0.902625757962161, 31.157918931246908], [25.148469740368224, 1.1265182784009675]]"
"(15, 28)","[[38.20934736517576, 24.36821274969201], [48.01128257375604, 2.1785767383316337], [10.828889714108952, 9.343135474812902], [8.313491555407177, 14.991536094412583], [10.210934990076687, 9.280011559296703], [29.454303050889514, 47.15615747579589], [42.91531002160161, 36.99488115692409], [13.19885446470509, 3.9776631088904946], [5.472822931080063, 14.80843492416753], [4.785412411368561, 26.264837929316688], [46.97603030482566, 29.907003524312675], [33.894052323785964, 41.93425801026343], [11.296068442477731, 2.1433737847134484], [5.829393555297008, 23.65395993354665], [15.351710086556608, 18.05632085799963], [38.20934736517576, 24.36821274969201]]"
